nit,news_id,participacion,categoria,recomendacion
806008873,news48240,No Aplica,innovacion,45697
890200474,news97512,No Aplica,Descartable,45698
900601327,news97984,No Aplica,innovacion,45699
890200474,news97513,No Aplica,Descartable,45700
890200474,news97519,No Aplica,reputacion,45701
860005264,news44943,No Aplica,innovacion,45702
900601327,news97987,No Aplica,Descartable,45703
806008873,news48225,No Aplica,innovacion,45704
900601327,news97991,No Aplica,innovacion,45705
806008873,news95823,No Aplica,reputacion,45706
806008873,news95824,No Aplica,innovacion,45707
890200474,news62800,No Aplica,innovacion,45708
890209157,news99860,No Aplica,Descartable,45709
860005264,news94365,No Aplica,Descartable,45710
890209157,news99816,Sector,Descartable,45711
890209157,news99817,Sector,Descartable,45712
860005264,news94352,No Aplica,Descartable,45713
860005264,news94348,Sector,innovacion,45714
890209157,news99838,Sector,Descartable,45715
890209157,news99841,Sector,Descartable,45716
890209157,news99849,Sector,innovacion,45717
890209157,news99855,Sector,Descartable,45718
806008873,news99109,No Aplica,Descartable,45719
900601327,news40761,No Aplica,Descartable,45720
900601327,news94972,No Aplica,innovacion,45721
860005264,news94344,No Aplica,Descartable,45722
900601327,news48288,No Aplica,innovacion,45723
860005264,news94342,No Aplica,innovacion,45724
900601327,news66433,No Aplica,Descartable,45725
900601327,news82188,No Aplica,innovacion,45726
806008873,news95854,No Aplica,Descartable,45727
806008873,news95834,No Aplica,Descartable,45728
890200474,news15032,No Aplica,innovacion,45729
890200474,news58274,No Aplica,innovacion,45730
806008873,news95831,No Aplica,innovacion,45731
900601327,news97992,No Aplica,innovacion,45732
860005264,news27788,No Aplica,innovacion,45733
890804199,news14869,No Aplica,innovacion,45734
800240061,news14869,No Aplica,innovacion,45735
800240061,news97858,No Aplica,Descartable,45736
806008873,news33953,No Aplica,innovacion,45737
890200474,news99841,Sector,Descartable,45738
890200474,news99849,Sector,innovacion,45739
806008873,news32180,No Aplica,innovacion,45740
800240061,news97933,No Aplica,innovacion,45741
890200474,news99855,Sector,Descartable,45742
806008873,news27814,No Aplica,innovacion,45743
806008873,news24327,No Aplica,innovacion,45744
806008873,news24061,No Aplica,Descartable,45745
890200474,news99860,No Aplica,Descartable,45746
806008873,news18741,No Aplica,innovacion,45747
806008873,news17305,No Aplica,innovacion,45748
800240061,news97984,No Aplica,innovacion,45749
806008873,news15245,No Aplica,innovacion,45750
860005264,news14869,No Aplica,innovacion,45751
800240061,news97987,No Aplica,Descartable,45752
800012375,news97634,No Aplica,Descartable,45753
890204199,news15032,No Aplica,innovacion,45754
800240061,news97991,No Aplica,innovacion,45755
890204199,news78402,Sector,innovacion,45756
800194600,news99109,No Aplica,Descartable,45757
800240061,news97992,No Aplica,innovacion,45758
806008873,news36006,No Aplica,innovacion,45759
890200474,news99838,Sector,Descartable,45760
800240061,news96932,No Aplica,innovacion,45761
890200474,news97553,No Aplica,Descartable,45762
800240061,news23058,No Aplica,innovacion,45763
806008873,news43967,No Aplica,Descartable,45764
800240061,news38784,No Aplica,innovacion,45765
890200474,news97528,No Aplica,Descartable,45766
860005264,news26672,Sector,innovacion,45767
806008873,news43960,No Aplica,Descartable,45768
890200474,news97543,Sector,innovacion,45769
890200474,news97552,No Aplica,innovacion,45770
806008873,news37972,No Aplica,innovacion,45771
800240061,news40761,No Aplica,Descartable,45772
890200474,news97555,No Aplica,innovacion,45773
806008873,news36011,No Aplica,innovacion,45774
800240061,news48288,No Aplica,innovacion,45775
890200474,news99800,No Aplica,innovacion,45776
890200474,news99801,Sector,innovacion,45777
800240061,news66433,No Aplica,Descartable,45778
800240061,news82188,No Aplica,innovacion,45779
860005264,news26432,No Aplica,innovacion,45780
890200474,news99816,Sector,Descartable,45781
890200474,news99817,Sector,Descartable,45782
860005264,news21435,No Aplica,Descartable,45783
800240061,news94972,No Aplica,innovacion,45784
830000602,news95834,No Aplica,Descartable,45785
830000602,news95831,No Aplica,innovacion,45786
820000142,news17305,No Aplica,innovacion,45787
900800803,news97858,No Aplica,Descartable,45788
901315145,news15032,No Aplica,innovacion,45789
901315145,news24286,No Aplica,innovacion,45790
900800803,news81508,No Aplica,Descartable,45791
890200656,news97634,No Aplica,Descartable,45792
830000602,news17305,No Aplica,innovacion,45793
901315145,news97462,No Aplica,innovacion,45794
901315145,news97463,No Aplica,Descartable,45795
890200656,news97631,No Aplica,innovacion,45796
901315145,news97476,No Aplica,innovacion,45797
901315145,news97479,No Aplica,innovacion,45798
901315145,news97480,No Aplica,innovacion,45799
901315145,news97490,No Aplica,Descartable,45800
900800803,news82188,No Aplica,innovacion,45801
890200656,news97625,No Aplica,Descartable,45802
901315145,news97499,No Aplica,Descartable,45803
890200656,news95291,No Aplica,Descartable,45804
901315145,news97503,No Aplica,innovacion,45805
901315145,news97510,No Aplica,innovacion,45806
820000142,news99109,No Aplica,Descartable,45807
900800803,news94972,No Aplica,innovacion,45808
901315145,news99800,No Aplica,innovacion,45809
901315145,news99801,Sector,innovacion,45810
890200656,news94368,No Aplica,Descartable,45811
830000602,news18276,Cliente,innovacion,45812
900800803,news81170,No Aplica,innovacion,45813
900800803,news66433,No Aplica,Descartable,45814
890911625,news99817,Sector,Descartable,45815
900800803,news15512,No Aplica,innovacion,45816
890911625,news99801,Sector,innovacion,45817
900800803,news20060,No Aplica,reputacion,45818
900800803,news23058,No Aplica,innovacion,45819
804017043,news27788,No Aplica,innovacion,45820
900800803,news37972,No Aplica,innovacion,45821
804017043,news26672,Sector,innovacion,45822
890911625,news99816,Sector,Descartable,45823
900800803,news38784,No Aplica,innovacion,45824
830000602,news18449,No Aplica,innovacion,45825
804017043,news26086,No Aplica,reputacion,45826
900800803,news62994,No Aplica,Descartable,45827
830000602,news18440,Cliente,Descartable,45828
890911625,news99838,Sector,Descartable,45829
890911625,news99841,Sector,Descartable,45830
890911625,news99849,Sector,innovacion,45831
890911625,news99855,Sector,Descartable,45832
900800803,news40761,No Aplica,Descartable,45833
900800803,news48288,No Aplica,innovacion,45834
890911625,news99860,No Aplica,Descartable,45835
804017043,news21435,No Aplica,Descartable,45836
900800803,news62926,No Aplica,innovacion,45837
900800803,news96932,No Aplica,innovacion,45838
900800803,news97933,No Aplica,innovacion,45839
890911625,news99800,No Aplica,innovacion,45840
900800803,news97984,No Aplica,innovacion,45841
890200656,news94344,No Aplica,Descartable,45842
817000790,news98004,Sector,Descartable,45843
860010522,news15032,No Aplica,innovacion,45844
820000142,news37972,No Aplica,innovacion,45845
817000790,news98005,No Aplica,reputacion,45846
860010522,news28983,No Aplica,innovacion,45847
817000790,news98007,No Aplica,Descartable,45848
820000142,news33953,No Aplica,innovacion,45849
820000142,news32333,No Aplica,Descartable,45850
860010522,news33750,No Aplica,reputacion,45851
890200656,news94342,No Aplica,innovacion,45852
860026753,news98004,Sector,Descartable,45853
890200656,news94340,No Aplica,Descartable,45854
860026753,news98005,No Aplica,reputacion,45855
820000142,news32242,No Aplica,reputacion,45856
820000142,news32232,No Aplica,Descartable,45857
820000142,news32231,No Aplica,reputacion,45858
860010522,news55868,Sector,innovacion,45859
820000142,news32180,No Aplica,innovacion,45860
860010522,news59864,No Aplica,innovacion,45861
860026753,news98007,No Aplica,Descartable,45862
820000142,news27814,No Aplica,innovacion,45863
820000142,news24061,No Aplica,Descartable,45864
890200656,news94348,Sector,innovacion,45865
900710164,news98007,No Aplica,Descartable,45866
820000142,news50870,No Aplica,innovacion,45867
820000142,news95823,No Aplica,reputacion,45868
820000142,news95854,No Aplica,Descartable,45869
900800803,news97987,No Aplica,Descartable,45870
820000142,news95834,No Aplica,Descartable,45871
901315145,news99816,Sector,Descartable,45872
901315145,news99817,Sector,Descartable,45873
890200656,news94365,No Aplica,Descartable,45874
820000142,news95831,No Aplica,innovacion,45875
890200656,news94352,No Aplica,Descartable,45876
900800803,news97991,No Aplica,innovacion,45877
820000142,news95824,No Aplica,innovacion,45878
820000142,news95815,No Aplica,Descartable,45879
820000142,news52627,No Aplica,innovacion,45880
820000142,news95812,No Aplica,innovacion,45881
900800803,news97992,No Aplica,innovacion,45882
901315145,news99838,Sector,Descartable,45883
901315145,news99841,Sector,Descartable,45884
901315145,news99849,Sector,innovacion,45885
820000142,news62994,No Aplica,Descartable,45886
901315145,news99855,Sector,Descartable,45887
901315145,news99860,No Aplica,Descartable,45888
900710164,news98004,Sector,Descartable,45889
900710164,news98005,No Aplica,reputacion,45890
830000602,news24061,No Aplica,Descartable,45891
900800803,news14869,No Aplica,innovacion,45892
860029995,news53011,No Aplica,Descartable,45893
830000602,news52392,Cliente,Descartable,45894
860029995,news97991,No Aplica,innovacion,45895
860029995,news97992,No Aplica,innovacion,45896
891301549,news97555,No Aplica,innovacion,45897
891301549,news99800,No Aplica,innovacion,45898
891301549,news99801,Sector,innovacion,45899
900216225,news14869,No Aplica,innovacion,45900
900216225,news23058,No Aplica,innovacion,45901
804017043,news94365,No Aplica,Descartable,45902
830000602,news52426,Cliente,reputacion,45903
804017043,news94352,No Aplica,Descartable,45904
891301549,news99816,Sector,Descartable,45905
891301549,news99817,Sector,Descartable,45906
830000602,news52421,No Aplica,reputacion,45907
900216225,news38784,No Aplica,innovacion,45908
804017043,news94348,Sector,innovacion,45909
804017043,news94344,No Aplica,Descartable,45910
891301549,news99838,Sector,Descartable,45911
891301549,news99841,Sector,Descartable,45912
900216225,news40761,No Aplica,Descartable,45913
830000602,news52399,Cliente,Descartable,45914
900216225,news48288,No Aplica,innovacion,45915
830000602,news52394,No Aplica,Descartable,45916
891301549,news99849,Sector,innovacion,45917
860029995,news97987,No Aplica,Descartable,45918
860029995,news97984,No Aplica,innovacion,45919
860029995,news97933,No Aplica,innovacion,45920
830000602,news52627,No Aplica,innovacion,45921
830000602,news95824,No Aplica,innovacion,45922
830000602,news95823,No Aplica,reputacion,45923
830000602,news95815,No Aplica,Descartable,45924
830000602,news95812,No Aplica,innovacion,45925
804017043,news97625,No Aplica,Descartable,45926
891301549,news97519,No Aplica,reputacion,45927
804017043,news95291,No Aplica,Descartable,45928
860029995,news66433,No Aplica,Descartable,45929
891301549,news97528,No Aplica,Descartable,45930
860029995,news82188,No Aplica,innovacion,45931
804017043,news94368,No Aplica,Descartable,45932
860029995,news97858,No Aplica,Descartable,45933
891301549,news97543,Sector,innovacion,45934
860029995,news94972,No Aplica,innovacion,45935
891301549,news97552,No Aplica,innovacion,45936
830000602,news52488,Cliente,Descartable,45937
891301549,news97553,No Aplica,Descartable,45938
830000602,news52486,No Aplica,Descartable,45939
830000602,news52483,No Aplica,Descartable,45940
830000602,news52478,No Aplica,reputacion,45941
830000602,news52477,No Aplica,Descartable,45942
860029995,news96932,No Aplica,innovacion,45943
830000602,news52393,Cliente,Descartable,45944
891301549,news99855,Sector,Descartable,45945
804017043,news40611,No Aplica,Descartable,45946
891301549,news99860,No Aplica,Descartable,45947
804017043,news40619,No Aplica,Descartable,45948
890911625,news97528,No Aplica,Descartable,45949
830000602,news51818,No Aplica,reputacion,45950
900216225,news97933,No Aplica,innovacion,45951
900216225,news97984,No Aplica,innovacion,45952
830000602,news50870,No Aplica,innovacion,45953
830000602,news50863,Cliente,innovacion,45954
900216225,news97987,No Aplica,Descartable,45955
830000602,news37655,No Aplica,innovacion,45956
900216225,news97991,No Aplica,innovacion,45957
900216225,news97992,No Aplica,innovacion,45958
830000602,news33953,No Aplica,innovacion,45959
804017043,news40613,No Aplica,Descartable,45960
900800803,news11455,No Aplica,reputacion,45961
890911625,news97543,Sector,innovacion,45962
900800803,news11461,No Aplica,innovacion,45963
830000602,news32180,No Aplica,innovacion,45964
890911625,news97552,No Aplica,innovacion,45965
830000602,news30499,No Aplica,innovacion,45966
890911625,news97553,No Aplica,Descartable,45967
900800803,news14576,No Aplica,reputacion,45968
890911625,news97555,No Aplica,innovacion,45969
830000602,news27814,No Aplica,innovacion,45970
830000602,news52311,Cliente,innovacion,45971
900216225,news97858,No Aplica,Descartable,45972
804017043,news40620,No Aplica,Descartable,45973
890911625,news78402,Sector,innovacion,45974
830000602,news52381,Cliente,Descartable,45975
804017043,news94342,No Aplica,innovacion,45976
900216225,news66433,No Aplica,Descartable,45977
890911625,news13556,No Aplica,innovacion,45978
804017043,news94340,No Aplica,Descartable,45979
830000602,news52366,No Aplica,reputacion,45980
890911625,news15032,No Aplica,innovacion,45981
900216225,news82188,No Aplica,innovacion,45982
830000602,news52355,Cliente,Descartable,45983
890911625,news39639,No Aplica,innovacion,45984
830000602,news52346,Cliente,innovacion,45985
900216225,news96932,No Aplica,innovacion,45986
804017043,news58983,No Aplica,innovacion,45987
830000602,news52345,No Aplica,innovacion,45988
890911625,news95895,No Aplica,Descartable,45989
804017043,news44943,No Aplica,innovacion,45990
890911625,news97499,No Aplica,Descartable,45991
890911625,news97512,No Aplica,Descartable,45992
830000602,news52329,No Aplica,innovacion,45993
900216225,news94972,No Aplica,innovacion,45994
890911625,news97513,No Aplica,Descartable,45995
890911625,news97519,No Aplica,reputacion,45996
901301071,news35521,No Aplica,reputacion,45997
800091140,news85200,No Aplica,innovacion,45998
901301071,news35529,No Aplica,Descartable,45999
900279810,news95188,No Aplica,innovacion,46000
890932117,news16234,No Aplica,Descartable,46001
890100026,news85100,Cliente,innovacion,46002
890932117,news16229,No Aplica,Descartable,46003
890932117,news16224,No Aplica,Descartable,46004
890932117,news16175,No Aplica,reputacion,46005
890932117,news16166,No Aplica,Descartable,46006
890317402,news97858,No Aplica,Descartable,46007
890932117,news14869,No Aplica,innovacion,46008
890100026,news85082,No Aplica,Descartable,46009
890100026,news85081,Cliente,innovacion,46010
890932117,news13541,No Aplica,innovacion,46011
890317402,news99983,No Aplica,innovacion,46012
901562686,news99085,No Aplica,innovacion,46013
901562686,news99082,No Aplica,reputacion,46014
900279810,news15032,No Aplica,innovacion,46015
901562686,news99080,No Aplica,innovacion,46016
890300431,news95097,Sector,innovacion,46017
890300431,news95665,Sector,innovacion,46018
890100026,news85066,Cliente,innovacion,46019
900279810,news95173,No Aplica,Descartable,46020
901562686,news95854,No Aplica,Descartable,46021
890100026,news85059,Cliente,innovacion,46022
890100026,news85058,Cliente,Descartable,46023
890932117,news16235,No Aplica,Descartable,46024
890932117,news16236,No Aplica,Descartable,46025
890932117,news16248,No Aplica,Descartable,46026
890317402,news88336,No Aplica,Descartable,46027
890100026,news85154,Cliente,Descartable,46028
890932117,news34934,No Aplica,innovacion,46029
890932117,news33953,No Aplica,innovacion,46030
811000761,news99981,Sector,Descartable,46031
890317402,news15032,No Aplica,innovacion,46032
890932117,news28448,No Aplica,Descartable,46033
890932117,news23736,No Aplica,innovacion,46034
890932117,news19161,No Aplica,innovacion,46035
890317402,news57764,No Aplica,innovacion,46036
890317402,news83137,No Aplica,innovacion,46037
890932117,news17305,No Aplica,innovacion,46038
890100026,news85122,Cliente,reputacion,46039
890932117,news17060,No Aplica,innovacion,46040
890932117,news16908,No Aplica,innovacion,46041
890100026,news85129,No Aplica,innovacion,46042
890932117,news16731,No Aplica,innovacion,46043
890932117,news16287,No Aplica,Descartable,46044
890932117,news16280,No Aplica,Descartable,46045
890932117,news16274,No Aplica,reputacion,46046
890932117,news16270,No Aplica,Descartable,46047
890932117,news16269,No Aplica,Descartable,46048
890932117,news16268,No Aplica,Descartable,46049
901562686,news95834,No Aplica,Descartable,46050
901562686,news95831,No Aplica,innovacion,46051
811000761,news97929,Sector,Descartable,46052
890100026,news85050,No Aplica,Descartable,46053
890100026,news84978,No Aplica,innovacion,46054
890300431,news98039,No Aplica,innovacion,46055
901034779,news95834,No Aplica,Descartable,46056
900160905,news99997,No Aplica,Descartable,46057
901034779,news95831,No Aplica,innovacion,46058
901034779,news95824,No Aplica,innovacion,46059
901034779,news95823,No Aplica,reputacion,46060
901034779,news95815,No Aplica,Descartable,46061
901034779,news95812,No Aplica,innovacion,46062
901034779,news57151,No Aplica,Descartable,46063
830090773,news15032,No Aplica,innovacion,46064
901034779,news46563,No Aplica,innovacion,46065
890300431,news98045,No Aplica,innovacion,46066
901034779,news33953,No Aplica,innovacion,46067
901034779,news17305,No Aplica,innovacion,46068
830090773,news38012,No Aplica,innovacion,46069
830090773,news95173,No Aplica,Descartable,46070
901034779,news14869,No Aplica,innovacion,46071
901034779,news13688,No Aplica,Descartable,46072
890209612,news12489,Cliente,innovacion,46073
890100026,news58983,No Aplica,innovacion,46074
830090773,news95188,No Aplica,innovacion,46075
830513773,news99085,No Aplica,innovacion,46076
901034779,news95854,No Aplica,Descartable,46077
890100026,news84984,No Aplica,reputacion,46078
890100026,news84986,No Aplica,innovacion,46079
890300431,news95690,Sector,Descartable,46080
890300431,news95671,Sector,Descartable,46081
901562686,news95824,No Aplica,innovacion,46082
901562686,news95823,No Aplica,reputacion,46083
901562686,news95815,No Aplica,Descartable,46084
901562686,news95812,No Aplica,innovacion,46085
901562686,news57151,No Aplica,Descartable,46086
890100026,news85042,Cliente,Descartable,46087
900279810,news99997,No Aplica,Descartable,46088
901562686,news46563,No Aplica,innovacion,46089
890300431,news95680,Sector,Descartable,46090
901562686,news33953,No Aplica,innovacion,46091
900160905,news95188,No Aplica,innovacion,46092
900160905,news15032,No Aplica,innovacion,46093
901562686,news17305,No Aplica,innovacion,46094
890300431,news95693,No Aplica,Descartable,46095
890100026,news85036,Cliente,innovacion,46096
901562686,news14869,No Aplica,innovacion,46097
890100026,news85033,No Aplica,Descartable,46098
900160905,news95173,No Aplica,Descartable,46099
901034779,news99085,No Aplica,innovacion,46100
901034779,news99082,No Aplica,reputacion,46101
901034779,news99080,No Aplica,innovacion,46102
890932117,news38235,No Aplica,reputacion,46103
890932117,news40411,No Aplica,innovacion,46104
890100026,news35556,Sector,innovacion,46105
890932117,news63086,No Aplica,innovacion,46106
890932117,news95823,No Aplica,reputacion,46107
890914525,news88336,No Aplica,Descartable,46108
890932117,news95815,No Aplica,Descartable,46109
801004045,news31505,No Aplica,reputacion,46110
890932117,news95812,No Aplica,innovacion,46111
801004045,news31499,No Aplica,Descartable,46112
890932117,news63161,No Aplica,reputacion,46113
801004045,news31497,No Aplica,innovacion,46114
890932117,news63153,No Aplica,innovacion,46115
801004045,news31492,No Aplica,Descartable,46116
890932117,news63149,No Aplica,Descartable,46117
890932117,news63137,No Aplica,Descartable,46118
801004045,news31474,No Aplica,reputacion,46119
890932117,news63125,No Aplica,Descartable,46120
890914525,news97929,Sector,Descartable,46121
890932117,news63111,No Aplica,innovacion,46122
801004045,news31471,No Aplica,Descartable,46123
890914525,news99981,Sector,Descartable,46124
890932117,news63105,No Aplica,Descartable,46125
890932117,news63103,No Aplica,Descartable,46126
890932117,news63095,No Aplica,innovacion,46127
890932117,news63091,No Aplica,reputacion,46128
801004045,news31467,No Aplica,Descartable,46129
890932117,news95824,No Aplica,innovacion,46130
890914525,news83137,Cliente,innovacion,46131
890914525,news57764,Cliente,innovacion,46132
890914525,news48778,No Aplica,Descartable,46133
890914525,news48713,Cliente,innovacion,46134
901230372,news17305,No Aplica,innovacion,46135
801004045,news63171,No Aplica,innovacion,46136
890914525,news48720,Cliente,Descartable,46137
901230372,news14869,No Aplica,innovacion,46138
890914525,news48758,No Aplica,innovacion,46139
801004045,news63169,No Aplica,Descartable,46140
890932117,news99085,No Aplica,innovacion,46141
890932117,news99082,No Aplica,reputacion,46142
801004045,news63168,No Aplica,innovacion,46143
890932117,news99080,No Aplica,innovacion,46144
890932117,news95831,No Aplica,innovacion,46145
890914525,news48780,Cliente,Descartable,46146
801004045,news58983,No Aplica,innovacion,46147
890914525,news48790,No Aplica,Descartable,46148
801004045,news49979,No Aplica,Descartable,46149
801004045,news49514,No Aplica,reputacion,46150
890300431,news45578,No Aplica,innovacion,46151
890932117,news95854,No Aplica,Descartable,46152
801004045,news35556,Sector,innovacion,46153
890932117,news95834,No Aplica,Descartable,46154
801004045,news31506,No Aplica,Descartable,46155
890932117,news63087,No Aplica,innovacion,46156
890932117,news63079,No Aplica,innovacion,46157
890100026,news94275,No Aplica,innovacion,46158
860069378,news16294,No Aplica,innovacion,46159
890932117,news50737,No Aplica,innovacion,46160
890932117,news50574,No Aplica,innovacion,46161
801004045,news14667,No Aplica,reputacion,46162
890100026,news97634,No Aplica,Descartable,46163
890300431,news85510,No Aplica,reputacion,46164
860069378,news97929,Sector,Descartable,46165
890300431,news85516,No Aplica,innovacion,46166
890932117,news47220,No Aplica,innovacion,46167
890100026,news97631,No Aplica,innovacion,46168
860069378,news99981,Sector,Descartable,46169
890932117,news46563,No Aplica,innovacion,46170
890932117,news46281,No Aplica,innovacion,46171
890932117,news45564,No Aplica,innovacion,46172
890300431,news85523,No Aplica,innovacion,46173
890300431,news85529,No Aplica,innovacion,46174
811000761,news57764,No Aplica,innovacion,46175
890100026,news97625,No Aplica,Descartable,46176
811000761,news83137,No Aplica,innovacion,46177
811000761,news88336,No Aplica,Descartable,46178
890100026,news95291,No Aplica,Descartable,46179
890100026,news94294,No Aplica,Descartable,46180
890100026,news94293,No Aplica,reputacion,46181
890932117,news41223,No Aplica,innovacion,46182
890932117,news51020,No Aplica,innovacion,46183
801004045,news21435,No Aplica,Descartable,46184
890932117,news51762,No Aplica,reputacion,46185
890932117,news57151,No Aplica,Descartable,46186
890300431,news60151,No Aplica,Descartable,46187
860069378,news16607,Cliente,innovacion,46188
890932117,news63038,No Aplica,Descartable,46189
860069378,news20235,No Aplica,Descartable,46190
801004045,news31456,No Aplica,Descartable,46191
890932117,news61613,No Aplica,innovacion,46192
860069378,news38256,No Aplica,reputacion,46193
801004045,news31446,No Aplica,innovacion,46194
890932117,news60214,No Aplica,innovacion,46195
890932117,news59181,No Aplica,innovacion,46196
801004045,news31442,No Aplica,innovacion,46197
890932117,news52015,No Aplica,innovacion,46198
860069378,news57764,No Aplica,innovacion,46199
890932117,news56589,No Aplica,innovacion,46200
860069378,news83137,No Aplica,innovacion,46201
860069378,news88336,No Aplica,Descartable,46202
801004045,news26120,No Aplica,Descartable,46203
890300431,news81566,No Aplica,innovacion,46204
890300431,news85166,No Aplica,innovacion,46205
890932117,news53029,No Aplica,innovacion,46206
890932117,news52239,No Aplica,innovacion,46207
801004045,news25045,No Aplica,Descartable,46208
830513773,news99082,No Aplica,reputacion,46209
890100026,news30687,No Aplica,innovacion,46210
860069804,news95116,No Aplica,Descartable,46211
900189788,news18741,No Aplica,innovacion,46212
805027024,news22908,No Aplica,Descartable,46213
900189788,news51953,No Aplica,innovacion,46214
805027024,news22902,No Aplica,Descartable,46215
805027024,news22901,No Aplica,reputacion,46216
900189788,news46563,No Aplica,innovacion,46217
830130106,news99997,No Aplica,Descartable,46218
890910354,news39675,No Aplica,Descartable,46219
890110188,news15032,No Aplica,innovacion,46220
900189788,news43316,No Aplica,reputacion,46221
900189788,news40766,No Aplica,reputacion,46222
890910354,news39679,No Aplica,reputacion,46223
805027024,news22872,No Aplica,reputacion,46224
900189788,news40761,No Aplica,Descartable,46225
805027024,news22819,No Aplica,reputacion,46226
805027024,news22816,No Aplica,innovacion,46227
900189788,news39548,No Aplica,Descartable,46228
890110188,news95173,No Aplica,Descartable,46229
900189788,news37972,No Aplica,innovacion,46230
805027024,news22815,No Aplica,Descartable,46231
805027024,news22809,No Aplica,Descartable,46232
890110188,news95188,No Aplica,innovacion,46233
900189788,news34553,No Aplica,reputacion,46234
805027024,news22794,No Aplica,Descartable,46235
900189788,news57151,No Aplica,Descartable,46236
805027024,news22911,No Aplica,Descartable,46237
900189788,news95812,No Aplica,innovacion,46238
805027024,news46408,No Aplica,reputacion,46239
805027024,news81594,No Aplica,innovacion,46240
805027024,news63708,No Aplica,innovacion,46241
805027024,news62977,No Aplica,Descartable,46242
805027024,news59323,No Aplica,innovacion,46243
900189788,news99085,No Aplica,innovacion,46244
900189788,news99082,No Aplica,reputacion,46245
900189788,news99080,No Aplica,innovacion,46246
890910354,news21560,No Aplica,Descartable,46247
805027024,news58983,No Aplica,innovacion,46248
805027024,news46409,No Aplica,innovacion,46249
890910354,news21589,No Aplica,Descartable,46250
900189788,news95815,No Aplica,Descartable,46251
900189788,news95854,No Aplica,Descartable,46252
890910354,news23481,Sector,Descartable,46253
900189788,news95834,No Aplica,Descartable,46254
805027024,news35556,Sector,innovacion,46255
900189788,news95831,No Aplica,innovacion,46256
890910354,news39639,Cliente,innovacion,46257
805027024,news29484,No Aplica,innovacion,46258
900189788,news95824,No Aplica,innovacion,46259
900189788,news95823,No Aplica,reputacion,46260
805027024,news25045,No Aplica,Descartable,46261
900189788,news33953,No Aplica,innovacion,46262
900189788,news17305,No Aplica,innovacion,46263
805012526,news14869,No Aplica,innovacion,46264
890910354,news39685,No Aplica,Descartable,46265
891102723,news95188,No Aplica,innovacion,46266
805027024,news15611,No Aplica,innovacion,46267
901440733,news46563,No Aplica,innovacion,46268
890910354,news58766,No Aplica,innovacion,46269
901440733,news37972,No Aplica,innovacion,46270
890910354,news58772,No Aplica,innovacion,46271
891102723,news99536,No Aplica,innovacion,46272
901440733,news33953,No Aplica,innovacion,46273
901440733,news18741,No Aplica,innovacion,46274
901440733,news17305,No Aplica,innovacion,46275
890910354,news58775,No Aplica,innovacion,46276
901440733,news14869,No Aplica,innovacion,46277
891102723,news99552,No Aplica,Descartable,46278
891102723,news99554,No Aplica,innovacion,46279
891102723,news99555,No Aplica,Descartable,46280
891102723,news99561,No Aplica,innovacion,46281
900636944,news99085,No Aplica,innovacion,46282
900636944,news99082,No Aplica,reputacion,46283
900636944,news99080,No Aplica,innovacion,46284
891102723,news99562,No Aplica,Descartable,46285
891102723,news99573,No Aplica,innovacion,46286
890910354,news58784,Cliente,Descartable,46287
891102723,news99574,No Aplica,reputacion,46288
901440733,news57151,No Aplica,Descartable,46289
891102723,news95173,No Aplica,Descartable,46290
805027024,news19883,No Aplica,innovacion,46291
891102723,news18741,No Aplica,innovacion,46292
900189788,news14869,No Aplica,innovacion,46293
805027024,news22792,No Aplica,Descartable,46294
900189788,news11461,No Aplica,innovacion,46295
805027024,news22772,No Aplica,reputacion,46296
901440733,news99085,No Aplica,innovacion,46297
805027024,news21435,No Aplica,Descartable,46298
901440733,news99082,No Aplica,reputacion,46299
901440733,news99080,No Aplica,innovacion,46300
890910354,news39697,No Aplica,innovacion,46301
890110188,news99997,No Aplica,Descartable,46302
890910354,news43364,No Aplica,innovacion,46303
805027024,news21374,No Aplica,innovacion,46304
891102723,news20060,No Aplica,reputacion,46305
901440733,news95854,No Aplica,Descartable,46306
891102723,news37972,No Aplica,innovacion,46307
901440733,news95834,No Aplica,Descartable,46308
901440733,news95831,No Aplica,innovacion,46309
901440733,news95824,No Aplica,innovacion,46310
901440733,news95823,No Aplica,reputacion,46311
901440733,news95815,No Aplica,Descartable,46312
901440733,news95812,No Aplica,innovacion,46313
891102723,news40745,No Aplica,reputacion,46314
830130106,news15032,No Aplica,innovacion,46315
830069311,news99997,No Aplica,Descartable,46316
890100026,news30680,Cliente,innovacion,46317
900300060,news95815,No Aplica,Descartable,46318
890209612,news23481,Sector,Descartable,46319
830513773,news33953,No Aplica,innovacion,46320
830513773,news17305,No Aplica,innovacion,46321
890100026,news25045,No Aplica,Descartable,46322
830513773,news14869,No Aplica,innovacion,46323
800156354,news99997,No Aplica,Descartable,46324
800230209,news15032,No Aplica,innovacion,46325
900300060,news99085,No Aplica,innovacion,46326
900300060,news99082,No Aplica,reputacion,46327
900300060,news99080,No Aplica,innovacion,46328
890209612,news95097,Sector,innovacion,46329
800230209,news17472,No Aplica,reputacion,46330
890100026,news21435,No Aplica,Descartable,46331
890209612,news95665,Sector,innovacion,46332
900300060,news95854,No Aplica,Descartable,46333
805027024,news97634,No Aplica,Descartable,46334
900300060,news95834,No Aplica,Descartable,46335
800230209,news95173,No Aplica,Descartable,46336
900300060,news95831,No Aplica,innovacion,46337
890209612,news95671,Sector,Descartable,46338
